index,term,installment,emp_title,purpose,title,dti,collections_12_mths_ex_med,application_type,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,open_rv_12m,open_rv_24m,max_bal_bc,all_util,inq_fi,total_cu_tl,inq_last_12m,avg_cur_bal,chargeoff_within_12_mths,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_il_high_credit_limit,disbursement_method,is_risky
7065, 36 months,34.02,water treatment plant operator,debt_consolidation,Debt consolidation,10.82,0.0,Individual,0.0,11138.0,0.0,1.0,0.0,0.0,55.0,4918.0,1.0,1.0,2561.0,43.0,2.0,3.0,4.0,2228.0,0.0,117.0,9.0,9.0,0.0,2.0,4.0,2.0,5.0,2.0,4.0,11.0,4.0,5.0,0.0,0.0,0.0,1.0,84.6,0.0,0.0,25785.0,18285.0,Cash,0
7066, 60 months,493.46,billing specialist,debt_consolidation,Debt consolidation,34.02,0.0,Individual,55.0,284091.0,0.0,3.0,0.0,2.0,15.0,39433.0,0.0,1.0,9204.0,61.0,1.0,6.0,2.0,16711.0,0.0,236.0,19.0,15.0,0.0,8.0,10.0,11.0,13.0,9.0,13.0,16.0,10.0,17.0,0.0,0.0,0.0,0.0,81.5,0.0,2.0,410915.0,112415.0,Cash,0
7067, 36 months,166.05,,other,Other,26.09,0.0,Individual,0.0,81174.0,3.0,1.0,0.0,0.0,70.0,63707.0,4.0,5.0,3181.0,52.0,0.0,1.0,2.0,8117.0,0.0,312.0,1.0,1.0,1.0,2.0,8.0,2.0,9.0,12.0,9.0,26.0,9.0,9.0,0.0,0.0,0.0,4.0,87.5,0.0,0.0,155312.0,121412.0,Cash,0
7068, 36 months,636.61,,debt_consolidation,Debt consolidation,30.96,0.0,Individual,2986.0,51065.0,4.0,3.0,1.0,1.0,1.0,47549.0,4.0,6.0,1452.0,66.0,0.0,4.0,5.0,3928.0,1.0,136.0,2.0,1.0,3.0,2.0,7.0,4.0,13.0,7.0,10.0,21.0,7.0,13.0,0.0,0.0,1.0,5.0,75.9,0.0,1.0,94105.0,80505.0,Cash,0
7069, 36 months,482.61,Manufacturing Supervisor,credit_card,Credit card refinancing,27.01,0.0,Individual,0.0,142790.0,2.0,0.0,0.0,0.0,70.0,0.0,3.0,6.0,7774.0,82.0,0.0,1.0,2.0,6800.0,0.0,250.0,0.0,0.0,2.0,14.0,16.0,15.0,29.0,3.0,19.0,38.0,16.0,21.0,0.0,0.0,1.0,3.0,83.0,0.0,0.0,189145.0,0.0,Cash,0
7070, 36 months,494.5,owner,credit_card,Credit card refinancing,17.47,0.0,Individual,0.0,317477.0,1.0,1.0,1.0,1.0,6.0,14242.0,0.0,1.0,18068.0,68.0,1.0,0.0,0.0,35275.0,0.0,186.0,19.0,6.0,0.0,4.0,5.0,5.0,10.0,1.0,6.0,11.0,5.0,9.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,408813.0,15000.0,Cash,0
7071, 36 months,263.57,Operations Manager,credit_card,Credit card refinancing,22.14,0.0,Individual,0.0,43811.0,1.0,3.0,1.0,2.0,9.0,33195.0,2.0,5.0,3111.0,65.0,0.0,12.0,2.0,3370.0,0.0,191.0,4.0,4.0,0.0,3.0,7.0,4.0,10.0,13.0,10.0,18.0,7.0,13.0,0.0,0.0,0.0,3.0,96.8,1.0,0.0,67304.0,42804.0,Cash,1
7072, 36 months,448.63,program manager,debt_consolidation,Debt consolidation,27.22,0.0,Individual,0.0,224115.0,1.0,6.0,0.0,0.0,52.0,11380.0,3.0,7.0,7042.0,56.0,1.0,0.0,4.0,13183.0,0.0,247.0,3.0,3.0,2.0,3.0,9.0,3.0,7.0,15.0,11.0,22.0,9.0,19.0,0.0,0.0,0.0,3.0,92.3,0.0,0.0,304052.0,31766.0,Cash,0
7073, 60 months,536.7,Support Specialist,credit_card,Credit card refinancing,29.57,0.0,Individual,0.0,39285.0,0.0,0.0,0.0,0.0,125.0,0.0,0.0,4.0,6074.0,64.0,0.0,0.0,0.0,2455.0,0.0,117.0,17.0,17.0,0.0,9.0,16.0,9.0,10.0,1.0,16.0,18.0,16.0,16.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,61300.0,0.0,Cash,0
7074, 60 months,625.23,Sales Consultant,credit_card,Credit card refinancing,24.84,0.0,Individual,0.0,220405.0,1.0,4.0,1.0,2.0,11.0,41430.0,1.0,3.0,6362.0,63.0,1.0,1.0,1.0,18367.0,0.0,146.0,4.0,4.0,0.0,3.0,4.0,3.0,7.0,15.0,7.0,14.0,4.0,12.0,0.0,0.0,0.0,2.0,96.7,0.0,0.0,272518.0,66488.0,Cash,1
7075, 36 months,619.93,Sr. Account Executive,debt_consolidation,Debt consolidation,11.23,0.0,Individual,0.0,121731.0,1.0,9.0,1.0,1.0,3.0,101366.0,0.0,0.0,13342.0,87.0,0.0,2.0,0.0,10144.0,0.0,152.0,35.0,3.0,0.0,3.0,3.0,3.0,4.0,13.0,3.0,4.0,3.0,12.0,0.0,0.0,0.0,1.0,88.2,0.0,0.0,140223.0,116223.0,Cash,1
7076, 36 months,208.42,Teacher,debt_consolidation,Debt consolidation,23.81,0.0,Individual,0.0,44138.0,2.0,9.0,3.0,3.0,0.0,43045.0,0.0,0.0,1093.0,57.0,0.0,3.0,0.0,4013.0,0.0,114.0,36.0,0.0,1.0,1.0,1.0,2.0,3.0,12.0,2.0,3.0,1.0,11.0,0.0,0.0,0.0,3.0,86.7,0.0,0.0,77490.0,76090.0,Cash,0
7077, 36 months,308.82,Instructor,credit_card,Credit card refinancing,23.09,0.0,Individual,1111.0,27422.0,0.0,1.0,1.0,1.0,10.0,11115.0,0.0,1.0,9403.0,41.0,1.0,0.0,1.0,2109.0,0.0,531.0,20.0,10.0,0.0,3.0,7.0,4.0,8.0,9.0,12.0,19.0,7.0,13.0,0.0,0.0,0.0,1.0,100.0,0.0,1.0,67000.0,14000.0,Cash,1
7078, 36 months,1109.7,Senior Field ,debt_consolidation,Debt consolidation,13.86,0.0,Individual,901.0,30514.0,0.0,1.0,0.0,1.0,17.0,18754.0,1.0,2.0,3475.0,41.0,0.0,0.0,1.0,3814.0,1.0,90.0,12.0,12.0,2.0,4.0,5.0,6.0,6.0,8.0,7.0,8.0,5.0,8.0,0.0,0.0,1.0,1.0,89.5,0.0,0.0,73800.0,30000.0,Cash,0
7079, 36 months,651.37,Director,debt_consolidation,Debt consolidation,7.38,0.0,Individual,410.0,35365.0,1.0,2.0,1.0,1.0,4.0,31565.0,2.0,2.0,3564.0,54.0,0.0,0.0,1.0,4421.0,0.0,80.0,9.0,4.0,0.0,1.0,1.0,5.0,5.0,4.0,6.0,6.0,2.0,8.0,0.0,0.0,0.0,3.0,90.0,0.0,0.0,64954.0,41854.0,Cash,1
7080, 60 months,789.04,Administrator/CEO,credit_card,Credit card refinancing,34.14,0.0,Individual,0.0,232500.0,0.0,2.0,1.0,3.0,8.0,42022.0,0.0,1.0,19113.0,51.0,1.0,3.0,1.0,16607.0,0.0,316.0,16.0,8.0,1.0,5.0,7.0,6.0,9.0,13.0,11.0,22.0,7.0,14.0,0.0,0.0,0.0,1.0,94.9,0.0,0.0,349830.0,63416.0,Cash,0
7081, 36 months,312.86,Owner,debt_consolidation,Debt consolidation,15.72,0.0,Individual,80.0,247020.0,0.0,3.0,1.0,2.0,7.0,19088.0,3.0,8.0,2300.0,53.0,0.0,6.0,7.0,15439.0,0.0,398.0,7.0,7.0,0.0,4.0,10.0,5.0,19.0,12.0,13.0,32.0,10.0,17.0,0.0,0.0,0.0,4.0,100.0,1.0,0.0,283873.0,31831.0,Cash,1
7082, 36 months,1273.96,SVP,home_improvement,Home improvement,18.31,0.0,Individual,0.0,483498.0,0.0,2.0,2.0,5.0,8.0,111900.0,1.0,3.0,83047.0,91.0,4.0,1.0,9.0,53722.0,0.0,211.0,9.0,8.0,0.0,4.0,5.0,4.0,14.0,16.0,6.0,17.0,5.0,9.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,521106.0,128306.0,Cash,0
7083, 36 months,153.24,Law Enforcement Officer,debt_consolidation,Debt consolidation,37.4,0.0,Individual,877.0,176827.0,1.0,3.0,2.0,3.0,3.0,66415.0,0.0,0.0,694.0,92.0,7.0,1.0,8.0,19647.0,0.0,257.0,40.0,3.0,0.0,2.0,2.0,3.0,4.0,8.0,5.0,11.0,2.0,9.0,0.0,0.0,0.0,2.0,77.3,0.0,0.0,210472.0,92972.0,Cash,0
7084, 36 months,241.18,Program Support Assistant,moving,Moving and relocation,24.2,0.0,Individual,465.0,130396.0,1.0,2.0,0.0,0.0,67.0,125341.0,1.0,7.0,1585.0,26.0,0.0,0.0,1.0,10030.0,0.0,44.0,8.0,1.0,0.0,6.0,7.0,7.0,10.0,3.0,12.0,15.0,7.0,14.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,130347.0,109971.0,Cash,0
7085, 36 months,111.33,plant mechanic,debt_consolidation,Debt consolidation,35.33,0.0,Individual,0.0,54088.0,3.0,2.0,2.0,2.0,3.0,47437.0,2.0,10.0,2430.0,75.0,1.0,0.0,3.0,3606.0,0.0,43.0,3.0,3.0,0.0,3.0,9.0,3.0,5.0,3.0,14.0,16.0,9.0,16.0,0.0,0.0,0.0,4.0,100.0,1.0,0.0,72134.0,49434.0,Cash,0
7086, 60 months,388.04,Pastor,debt_consolidation,Debt consolidation,16.98,0.0,Individual,0.0,80217.0,1.0,9.0,1.0,1.0,7.0,62154.0,1.0,1.0,6456.0,108.0,4.0,0.0,7.0,5348.0,0.0,168.0,2.0,2.0,0.0,4.0,5.0,4.0,6.0,9.0,6.0,10.0,5.0,15.0,0.0,0.0,0.0,2.0,95.0,0.0,0.0,74203.0,51403.0,Cash,0
7087, 36 months,429.6,Project manager,debt_consolidation,Debt consolidation,29.03,0.0,Individual,0.0,414264.0,0.0,3.0,0.0,2.0,14.0,29970.0,0.0,0.0,1919.0,70.0,3.0,7.0,5.0,46029.0,0.0,119.0,48.0,7.0,0.0,1.0,3.0,1.0,1.0,11.0,5.0,6.0,3.0,9.0,0.0,0.0,0.0,1.0,100.0,1.0,0.0,439519.0,48569.0,Cash,0
7088, 60 months,281.3,sales rep ,debt_consolidation,Debt consolidation,24.01,0.0,Individual,0.0,10820.0,1.0,1.0,0.0,0.0,62.0,2696.0,2.0,4.0,3876.0,35.0,0.0,0.0,3.0,2164.0,0.0,43.0,4.0,4.0,0.0,3.0,4.0,3.0,4.0,1.0,4.0,5.0,4.0,5.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,30576.0,16476.0,Cash,0
7089, 36 months,155.51,,credit_card,Credit card refinancing,32.07,0.0,Individual,0.0,73661.0,1.0,2.0,0.0,2.0,14.0,30426.0,1.0,3.0,2149.0,49.0,2.0,3.0,3.0,6696.0,0.0,186.0,12.0,3.0,0.0,3.0,4.0,7.0,11.0,12.0,8.0,17.0,4.0,11.0,0.0,0.0,0.0,2.0,96.7,0.0,0.0,111514.0,41589.0,Cash,1
7090, 60 months,497.02,Sergeant,debt_consolidation,Debt consolidation,27.15,0.0,Individual,0.0,158861.0,2.0,1.0,2.0,3.0,4.0,43519.0,1.0,4.0,5347.0,23.0,0.0,0.0,4.0,12220.0,0.0,155.0,3.0,3.0,4.0,1.0,2.0,3.0,11.0,7.0,11.0,27.0,2.0,13.0,0.0,0.0,0.0,3.0,83.8,0.0,0.0,184152.0,43987.0,Cash,0
7091, 36 months,132.84,Fitness Specialist,credit_card,Credit card refinancing,23.23,0.0,Individual,0.0,20151.0,0.0,2.0,1.0,2.0,7.0,14854.0,0.0,1.0,4001.0,77.0,0.0,1.0,0.0,4030.0,0.0,136.0,18.0,7.0,0.0,2.0,2.0,2.0,3.0,26.0,3.0,5.0,2.0,5.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,26231.0,18931.0,Cash,0
7092, 36 months,378.15,Store manager,credit_card,Credit card refinancing,16.09,0.0,Individual,679.0,35803.0,0.0,2.0,0.0,1.0,17.0,24194.0,1.0,1.0,10669.0,68.0,0.0,0.0,0.0,5967.0,0.0,104.0,12.0,12.0,0.0,2.0,3.0,3.0,3.0,2.0,4.0,4.0,3.0,6.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,49604.0,31604.0,Cash,1
7093, 36 months,332.1,driver,debt_consolidation,Debt consolidation,18.84,0.0,Individual,145.0,187939.0,2.0,1.0,0.0,1.0,15.0,41427.0,2.0,8.0,1061.0,32.0,0.0,2.0,4.0,17085.0,0.0,85.0,3.0,3.0,1.0,5.0,8.0,5.0,7.0,6.0,9.0,12.0,8.0,11.0,0.0,0.0,0.0,2.0,89.5,0.0,1.0,208421.0,47202.0,Cash,0
7094, 60 months,689.37,Legal Assistant,credit_card,Credit card refinancing,25.75,0.0,Individual,0.0,57038.0,3.0,0.0,0.0,0.0,26.0,0.0,4.0,10.0,10100.0,67.0,0.0,4.0,0.0,1630.0,0.0,241.0,3.0,3.0,0.0,18.0,21.0,20.0,29.0,6.0,38.0,56.0,22.0,39.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,85707.0,0.0,Cash,0
7095, 36 months,427.78,Organ Placement Specialist,debt_consolidation,Debt consolidation,21.9,0.0,Individual,380.0,142406.0,2.0,2.0,0.0,1.0,22.0,24721.0,2.0,3.0,6903.0,60.0,0.0,8.0,1.0,17801.0,0.0,174.0,4.0,4.0,0.0,2.0,5.0,2.0,4.0,9.0,5.0,12.0,5.0,8.0,0.0,0.0,0.0,2.0,81.8,0.0,0.0,175762.0,47762.0,Cash,0
7096, 36 months,783.24,Director,debt_consolidation,Debt consolidation,23.39,0.0,Individual,0.0,285509.0,0.0,3.0,0.0,2.0,13.0,35101.0,0.0,0.0,3942.0,49.0,2.0,0.0,1.0,20394.0,0.0,411.0,27.0,13.0,0.0,5.0,9.0,6.0,10.0,14.0,11.0,16.0,9.0,15.0,0.0,0.0,0.0,0.0,96.9,0.0,0.0,355256.0,86156.0,Cash,1
7097, 36 months,219.58,Middle Grades Head Teacher,debt_consolidation,Debt consolidation,35.61,0.0,Individual,0.0,181700.0,1.0,3.0,0.0,1.0,17.0,67930.0,1.0,2.0,7214.0,85.0,0.0,5.0,0.0,22713.0,0.0,138.0,6.0,6.0,7.0,2.0,3.0,2.0,4.0,21.0,3.0,9.0,3.0,8.0,0.0,0.0,1.0,1.0,65.5,0.0,0.0,205840.0,81960.0,Cash,0
7098, 36 months,478.19,Graphics Technician V,debt_consolidation,Debt consolidation,8.76,0.0,Individual,0.0,14136.0,1.0,0.0,0.0,0.0,51.0,0.0,2.0,2.0,5208.0,40.0,0.0,0.0,0.0,2019.0,0.0,368.0,4.0,4.0,0.0,5.0,6.0,6.0,9.0,2.0,7.0,11.0,6.0,7.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,41600.0,0.0,Cash,1
7099, 36 months,120.59,Owner,major_purchase,Major purchase,35.55,0.0,Individual,0.0,6567.0,0.0,2.0,0.0,2.0,20.0,4522.0,1.0,2.0,109.0,28.0,0.0,0.0,1.0,1095.0,0.0,174.0,8.0,8.0,0.0,1.0,3.0,2.0,8.0,3.0,5.0,19.0,3.0,7.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,23464.0,7664.0,Cash,0
7100, 60 months,329.74,President,debt_consolidation,Debt consolidation,31.58,0.0,Individual,0.0,47858.0,0.0,5.0,1.0,4.0,8.0,43045.0,0.0,1.0,4213.0,57.0,3.0,9.0,3.0,4786.0,0.0,274.0,23.0,8.0,3.0,2.0,4.0,2.0,7.0,12.0,5.0,16.0,4.0,10.0,0.0,0.0,0.0,1.0,89.7,0.0,0.0,84166.0,69166.0,Cash,1
7101, 36 months,164.22,Court Clerk II,medical,Medical expenses,13.16,0.0,Individual,0.0,14523.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,11687.0,46.0,2.0,1.0,2.0,2421.0,0.0,119.0,39.0,39.0,0.0,4.0,4.0,5.0,6.0,7.0,7.0,9.0,4.0,7.0,0.0,0.0,0.0,0.0,93.7,0.0,0.0,31700.0,0.0,Cash,1
7102, 36 months,271.26,Operator,debt_consolidation,Debt consolidation,17.7,0.0,Individual,0.0,31696.0,2.0,3.0,4.0,6.0,1.0,22783.0,0.0,3.0,5062.0,74.0,0.0,1.0,0.0,2881.0,0.0,176.0,17.0,1.0,0.0,2.0,6.0,2.0,4.0,14.0,8.0,13.0,7.0,11.0,0.0,0.0,0.0,4.0,96.3,1.0,4.0,42836.0,31536.0,Cash,0
7103, 36 months,280.35,laser technician,debt_consolidation,Debt consolidation,7.19,0.0,Individual,0.0,33130.0,2.0,1.0,0.0,0.0,46.0,25619.0,3.0,5.0,2856.0,89.0,1.0,0.0,1.0,5522.0,0.0,51.0,6.0,6.0,0.0,2.0,3.0,2.0,3.0,1.0,5.0,6.0,3.0,6.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,36919.0,25619.0,Cash,0
7104, 36 months,127.52,Technician ,debt_consolidation,Debt consolidation,11.15,0.0,Individual,0.0,22615.0,0.0,1.0,0.0,2.0,21.0,16969.0,0.0,2.0,1437.0,76.0,0.0,0.0,1.0,2513.0,0.0,120.0,19.0,19.0,0.0,4.0,7.0,4.0,5.0,4.0,8.0,9.0,8.0,9.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,29759.0,21159.0,Cash,1
7105, 60 months,754.81,Office Manager,debt_consolidation,Debt consolidation,16.46,0.0,Individual,0.0,259186.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,16473.0,63.0,1.0,0.0,3.0,23562.0,0.0,219.0,31.0,31.0,1.0,5.0,6.0,6.0,14.0,2.0,12.0,24.0,7.0,13.0,0.0,0.0,0.0,0.0,96.3,0.0,0.0,343900.0,0.0,Cash,0
7106, 60 months,414.2,Administrative ,debt_consolidation,Debt consolidation,21.34,0.0,Individual,0.0,96265.0,3.0,13.0,2.0,4.0,2.0,86108.0,3.0,9.0,2530.0,99.0,3.0,1.0,6.0,4185.0,0.0,184.0,1.0,1.0,0.0,3.0,9.0,4.0,5.0,17.0,10.0,13.0,9.0,23.0,0.0,0.0,0.0,5.0,100.0,0.0,0.0,97358.0,75758.0,Cash,0
7107, 60 months,592.17,Academic Dean,credit_card,Credit card refinancing,28.23,0.0,Individual,0.0,91710.0,0.0,4.0,1.0,2.0,10.0,51001.0,1.0,2.0,28266.0,56.0,3.0,9.0,6.0,7055.0,0.0,301.0,12.0,10.0,0.0,3.0,4.0,7.0,10.0,13.0,9.0,16.0,5.0,13.0,0.0,0.0,0.0,2.0,96.8,0.0,0.0,163224.0,65024.0,Cash,1
7108, 60 months,631.82,Major,credit_card,Credit card refinancing,17.38,0.0,Individual,0.0,91212.0,1.0,5.0,2.0,3.0,6.0,44752.0,0.0,4.0,15582.0,62.0,0.0,0.0,3.0,7601.0,0.0,248.0,13.0,6.0,0.0,5.0,5.0,7.0,7.0,7.0,9.0,11.0,5.0,14.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,170478.0,100278.0,Cash,0
7109, 36 months,321.55,Retirement Counselor,debt_consolidation,Debt consolidation,23.4,0.0,Individual,0.0,31510.0,0.0,1.0,0.0,1.0,21.0,22691.0,1.0,2.0,2880.0,66.0,0.0,1.0,1.0,3939.0,0.0,335.0,10.0,10.0,0.0,1.0,5.0,1.0,1.0,3.0,8.0,14.0,5.0,9.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,47791.0,32391.0,Cash,1
7110, 60 months,240.06,Teacher/coach ,debt_consolidation,Debt consolidation,18.89,0.0,Individual,1000.0,294903.0,1.0,2.0,2.0,4.0,2.0,105595.0,1.0,3.0,6464.0,80.0,1.0,0.0,1.0,32767.0,0.0,125.0,7.0,2.0,0.0,6.0,6.0,6.0,6.0,27.0,6.0,7.0,6.0,9.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,307919.0,107969.0,Cash,0
7111, 36 months,1215.23,Registered Nurse,debt_consolidation,Debt consolidation,28.29,0.0,Individual,0.0,68046.0,1.0,13.0,1.0,2.0,4.0,61530.0,0.0,1.0,3427.0,84.0,1.0,0.0,1.0,4003.0,0.0,100.0,15.0,4.0,0.0,4.0,4.0,4.0,4.0,17.0,4.0,6.0,4.0,17.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,80876.0,69576.0,Cash,0
7112, 36 months,59.82,graphic designer,credit_card,Credit card refinancing,21.31,0.0,Individual,0.0,17030.0,2.0,1.0,1.0,1.0,6.0,11544.0,4.0,4.0,2120.0,55.0,0.0,0.0,4.0,2838.0,0.0,40.0,4.0,4.0,0.0,4.0,5.0,4.0,4.0,1.0,5.0,6.0,4.0,6.0,,0.0,0.0,5.0,100.0,0.0,0.0,22428.0,12478.0,Cash,0
7113, 60 months,483.02,Associate Director ,credit_card,Credit card refinancing,15.37,0.0,Individual,0.0,59072.0,0.0,4.0,1.0,2.0,8.0,43535.0,1.0,1.0,6188.0,60.0,0.0,4.0,0.0,7384.0,0.0,77.0,12.0,8.0,0.0,4.0,4.0,4.0,8.0,9.0,4.0,8.0,4.0,8.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,97990.0,62490.0,Cash,1
7114, 60 months,555.99,Director of business development ,debt_consolidation,Debt consolidation,17.36,0.0,Individual,0.0,492256.0,1.0,5.0,1.0,2.0,1.0,53252.0,0.0,0.0,15547.0,45.0,2.0,0.0,6.0,30766.0,0.0,260.0,26.0,1.0,0.0,7.0,7.0,8.0,18.0,8.0,10.0,22.0,7.0,16.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,593038.0,77238.0,Cash,0
7115, 36 months,1088.57,Sales Manager,debt_consolidation,Debt consolidation,24.84,0.0,Individual,0.0,111606.0,12.0,4.0,2.0,6.0,1.0,74467.0,22.0,43.0,17599.0,25.0,2.0,8.0,10.0,2278.0,0.0,135.0,1.0,1.0,0.0,13.0,18.0,27.0,35.0,12.0,46.0,57.0,19.0,52.0,0.0,0.0,0.0,25.0,98.6,0.0,0.0,450459.0,86403.0,Cash,0
7116, 36 months,369.93,Captain,debt_consolidation,Debt consolidation,12.5,0.0,Individual,0.0,413122.0,0.0,2.0,0.0,1.0,20.0,8480.0,1.0,3.0,7671.0,43.0,1.0,0.0,3.0,31779.0,0.0,144.0,8.0,8.0,0.0,5.0,5.0,8.0,10.0,3.0,10.0,15.0,5.0,14.0,0.0,0.0,0.0,1.0,85.7,0.0,0.0,479184.0,20410.0,Cash,0
7117, 36 months,445.7,Video Production Specialist,credit_card,Credit card refinancing,18.54,0.0,Individual,250.0,325280.0,1.0,13.0,0.0,1.0,16.0,42380.0,1.0,1.0,4096.0,73.0,0.0,0.0,3.0,16264.0,0.0,122.0,9.0,6.0,0.0,5.0,5.0,5.0,8.0,19.0,6.0,10.0,5.0,20.0,0.0,0.0,0.0,2.0,96.6,0.0,0.0,348436.0,46817.0,Cash,0
7118, 36 months,630.79,maintenance  administrtor,debt_consolidation,Debt consolidation,38.04,0.0,Individual,0.0,66303.0,1.0,5.0,2.0,5.0,2.0,47079.0,0.0,5.0,3516.0,81.0,2.0,0.0,2.0,3490.0,0.0,225.0,14.0,2.0,1.0,3.0,12.0,3.0,3.0,12.0,13.0,15.0,12.0,19.0,0.0,0.0,0.0,2.0,92.9,0.0,0.0,81873.0,52401.0,Cash,0
7119, 36 months,325.69,Realtor ,credit_card,Credit card refinancing,11.69,0.0,Individual,0.0,6813.0,0.0,1.0,0.0,1.0,16.0,1844.0,2.0,7.0,2097.0,28.0,0.0,3.0,1.0,568.0,0.0,205.0,7.0,7.0,0.0,3.0,5.0,3.0,5.0,17.0,11.0,17.0,5.0,12.0,0.0,0.0,0.0,2.0,87.1,1.0,0.0,24700.0,3000.0,Cash,1
7120, 36 months,68.54,Media Accounting Supervisor,debt_consolidation,Debt consolidation,4.6,0.0,Individual,226.0,245088.0,1.0,2.0,2.0,4.0,3.0,5389.0,2.0,2.0,0.0,16.0,0.0,1.0,2.0,27232.0,0.0,215.0,7.0,3.0,0.0,0.0,0.0,3.0,8.0,5.0,7.0,14.0,0.0,11.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,328700.0,7100.0,Cash,1
7121, 36 months,187.77,shift leader,debt_consolidation,Debt consolidation,18.49,0.0,Individual,0.0,6806.0,1.0,1.0,0.0,1.0,14.0,1782.0,1.0,3.0,2411.0,20.0,0.0,0.0,1.0,756.0,0.0,169.0,1.0,1.0,0.0,2.0,4.0,3.0,7.0,9.0,9.0,19.0,4.0,10.0,0.0,0.0,0.0,1.0,92.9,0.0,0.0,34220.0,18320.0,Cash,1
7122, 36 months,261.53,Senior Administrative Assistant,debt_consolidation,Debt consolidation,24.73,0.0,Individual,0.0,346990.0,0.0,3.0,2.0,4.0,11.0,20670.0,1.0,1.0,5224.0,70.0,0.0,0.0,2.0,31545.0,0.0,133.0,10.0,10.0,0.0,4.0,5.0,4.0,4.0,6.0,6.0,6.0,5.0,11.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,350362.0,30162.0,Cash,0
7123, 36 months,156.43,Office administration,other,Other,27.37,0.0,Individual,0.0,29632.0,2.0,3.0,1.0,1.0,6.0,27674.0,1.0,1.0,1415.0,49.0,0.0,3.0,1.0,3704.0,0.0,240.0,1.0,1.0,0.0,1.0,3.0,1.0,4.0,9.0,6.0,12.0,3.0,9.0,0.0,0.0,0.0,2.0,95.2,0.0,0.0,60887.0,44887.0,Cash,1
7124, 36 months,252.1,Dispatch ,debt_consolidation,Debt consolidation,23.02,0.0,Individual,538.0,36370.0,0.0,1.0,1.0,1.0,8.0,28110.0,0.0,1.0,2545.0,66.0,0.0,0.0,1.0,4546.0,0.0,109.0,13.0,8.0,0.0,6.0,7.0,6.0,8.0,2.0,7.0,11.0,7.0,8.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,54864.0,30864.0,Cash,1
7125, 60 months,465.27,Manager,debt_consolidation,Debt consolidation,8.7,0.0,Individual,0.0,51534.0,0.0,2.0,0.0,0.0,158.0,28985.0,0.0,1.0,8786.0,89.0,0.0,0.0,0.0,3436.0,0.0,135.0,22.0,22.0,0.0,7.0,10.0,7.0,10.0,5.0,13.0,20.0,11.0,15.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,57904.0,22004.0,Cash,0
7126, 36 months,86.4,,debt_consolidation,Debt consolidation,16.74,0.0,Individual,0.0,17629.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,8541.0,101.0,0.0,0.0,2.0,5876.0,0.0,223.0,21.0,21.0,0.0,3.0,3.0,3.0,3.0,0.0,4.0,6.0,3.0,4.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,17500.0,0.0,Cash,0
7127, 36 months,255.04,VDC Specialist,credit_card,Credit card refinancing,29.66,0.0,Individual,0.0,43472.0,0.0,3.0,1.0,2.0,11.0,26286.0,3.0,3.0,6642.0,65.0,3.0,4.0,3.0,4347.0,0.0,118.0,7.0,7.0,0.0,5.0,7.0,6.0,7.0,6.0,8.0,12.0,7.0,11.0,0.0,0.0,0.0,4.0,94.7,0.0,0.0,66634.0,43034.0,Cash,1
